m,beta,delta,pickup_rate,incumbent_retention,regime,p1,p2,s,cutoff,equilibrium_count,completion_spread,stable,repeat_mass,rescue_mass,abandon_mass,first_completion,repeat_completion,rescue_completion,completion,repeat_coverage,rescue_coverage,repeat_fresh_accept_intensity,rescue_fresh_accept_intensity,repeat_incumbent_intensity,rescue_incumbent_intensity,repeat_core_fresh_intensity,rescue_core_fresh_intensity,repeat_outer_fresh_intensity,rescue_outer_fresh_intensity,repeat_total_intensity,rescue_total_intensity,expected_transfer,expected_fresh_acceptors,expected_pickup_cost,expected_notifications,expected_extra_notifications,mechanism,design_value,completion_value,outer_contact_cost,exploration_evaluations,certification_stable,certification_grids,adversarial_seed_count,adversarial_evaluations,adversarial_improvement,solver_total_evaluations,quick
1.0,0.6,0.95,0.25,0.8,incumbent_only,0.4305790972817635,0.5062921076823128,1.0,0.4159246025857339,1,0.0,True,0.2660734662285113,0.22981309123560947,0.5041134425358792,0.19375684456274264,0.001164980856102961,0.006021058088671408,0.200942883507517,0.01165514217659779,0.0697426438533234,0.0,0.0,0.011723595756823713,0.07229400407726315,0.0,0.0,0.0,0.0,0.011723595756823713,0.07229400407726315,0.08697767781955112,0.0,0.0,0.0,0.0,incumbent_only,0.200942883507517,1.0,0.0125,261,True,"401,801,1601",1,184,1.8286427257818705e-05,2814,False
1.5,0.6,0.95,0.25,0.8,expanded_search,0.26895939339982866,0.2967923624452881,4.0,0.25998600927166665,1,0.0,True,0.12329148315209208,0.6314331372757053,0.2452753795722027,0.23607415106139146,0.020695822388903485,0.21839615667465664,0.47516613012495157,0.33913596159622006,0.6987822333216365,0.403439090099743,1.155754174671729,0.010768060953794413,0.04416762380834576,0.403439090099743,0.44518854366793215,0.0,0.7105656310037969,0.4142071510535374,1.1999217984800747,0.13387900759092405,0.38583728501667536,0.013854540304246448,1.9667670538233915,1.4064219984018946,expanded_search,0.4575858551449279,1.0,0.0125,1520,True,"401,801,1601",1,467,0.0003499166810234655,2999,False
1.5,0.6,0.95,0.25,0.8,core_arrivals,0.28842968513546546,0.32948170446987696,1.0,0.28451102906765663,1,0.0,True,0.5989173789845424,0.13085429257039322,0.2702283284450642,0.24718821925038392,0.09852704590871349,0.025643626057502127,0.37135889121659954,0.35425262689169684,0.4220034430650673,0.43264452770319817,0.4942225567048154,0.004702387281370602,0.0539648104826644,0.43264452770319817,0.4942225567048154,0.0,0.0,0.4373469149845688,0.5481873671874798,0.10816365069857638,0.15036203242783017,0.0,0.5083393472347839,0.0,fixed_arrivals,0.37135889121659954,1.0,0.0125,261,True,"401,801,1601",1,238,6.441259552453227e-05,2999,False
1.5,0.6,0.95,0.25,0.8,incumbent_only,0.4016053484903734,0.4888675895006734,1.0,0.3845569390201161,1,0.0,True,0.29357373896665395,0.2590009735276116,0.44742528750573446,0.2622925188227127,0.0019981070014410203,0.010242008442298969,0.2745326342664527,0.020250244410278295,0.1176555625672538,0.0,0.0,0.02045809136430872,0.12517278057666872,0.0,0.0,0.0,0.0,0.02045809136430872,0.12517278057666872,0.11114751486568038,0.0,0.0,0.0,0.0,incumbent_only,0.2745326342664527,1.0,0.0125,261,True,"401,801,1601",1,251,4.481018014290683e-05,2999,False
2.0,0.6,0.95,0.25,0.8,expanded_search,0.2436952410923523,0.2772470389649148,3.6947280005149916,0.2344742558803712,1,0.0,True,0.15367622029760628,0.6315115731836616,0.21481220651873206,0.28311527739661263,0.028706755930314822,0.2273520664126845,0.539174099739612,0.39476838440736467,0.7608210322503212,0.4873904821847046,1.3621067353041352,0.014753576339169738,0.06843645293526977,0.4873904821847046,0.5544940779298296,0.0,0.8076126573743055,0.5021440585238743,1.4305431882394049,0.13902223280498455,0.44247309343756264,0.012683791839443395,2.3535874261086844,1.6105022163362945,expanded_search,0.5190428220354083,1.0,0.0125,1519,True,"401,801,1601",1,487,0.00029848500104168174,3046,False
2.0,0.6,0.95,0.25,0.8,core_arrivals,0.26666636029552365,0.3133231764648446,1.0,0.262040385610366,1,0.0,True,0.597951228158,0.1596249092165366,0.24242386262546353,0.2991272396395709,0.10844390146742637,0.035189852738956244,0.4427609938459535,0.4176794910026964,0.5077156677293065,0.5333327205910473,0.6266463529296892,0.007401559496252208,0.0820524653671657,0.5333327205910473,0.6266463529296892,0.0,0.0,0.5407342800872995,0.7086988182968549,0.11971130919999613,0.18190439823908158,0.0,0.6578888147689476,0.0,fixed_arrivals,0.4427609938459535,1.0,0.0125,262,True,"401,801,1601",1,273,2.9194108197350133e-05,3046,False
2.0,0.6,0.95,0.25,0.8,incumbent_only,0.3759035533018733,0.47291197578052435,1.0,0.3572485527988357,1,0.0,True,0.31365931576303996,0.284796387367835,0.401544296869125,0.3186398141615684,0.0028174596716148237,0.014697180467355972,0.3361544543005392,0.029406948300429284,0.16894680818485922,0.0,0.0,0.029848000804860143,0.18506147677070184,0.0,0.0,0.0,0.0,0.029848000804860143,0.18506147677070184,0.1277874041218471,0.0,0.0,0.0,0.0,incumbent_only,0.3361544543005392,1.0,0.0125,261,True,"401,801,1601",1,243,8.716428589589098e-05,3046,False
3.0,0.6,0.95,0.25,0.8,expanded_search,0.2083143378564876,0.24557849254929115,3.025754576478236,0.19999233588210935,1,0.0,True,0.18597500788045188,0.6386066008584902,0.17541839126105796,0.3571893686527466,0.038406288867279474,0.22809832846564734,0.6236939859856734,0.4752932890537904,0.8220583092093752,0.6249430135694628,1.616892586182758,0.01997280473850778,0.10940677600123633,0.6249430135694628,0.7367354776478734,0.0,0.8801571085348847,0.6449158183079706,1.7262993621839944,0.13842429111279278,0.49914154722420334,0.009485544530373011,2.7611047015329353,1.6862717434997658,expanded_search,0.6026155891919263,1.0,0.0125,1524,True,"401,801,1601",1,450,0.0003876794447001952,3014,False
3.0,0.6,0.95,0.25,0.8,core_arrivals,0.23050974153456896,0.2841639727167793,1.0,0.2250753460081436,1,0.0,True,0.5888356699724303,0.211456589309051,0.19970774071851866,0.3777879024069379,0.11663419369985041,0.05218327213128385,0.5466053682380722,0.5056797902291907,0.6300193685886961,0.6915292246037069,0.8524919181503379,0.013042549263420857,0.14181270410072566,0.6915292246037069,0.8524919181503379,0.0,0.0,0.7045717738671278,0.9943046222510635,0.12879771550074198,0.230110291681429,0.0,0.9404290904877922,0.0,fixed_arrivals,0.5466053682380722,1.0,0.0125,267,True,"401,801,1601",1,287,9.277151472242284e-05,3014,False
3.0,0.6,0.95,0.25,0.8,incumbent_only,0.3326313112118433,0.4445608054377972,1.0,0.3124785582626769,1,0.0,True,0.33833105777348216,0.3293875343629846,0.3322814078635332,0.4060065435561159,0.004175128348713436,0.023387687694991628,0.4335693595998209,0.04721557447199694,0.27166734627398814,0.0,0.0,0.048366607077999384,0.31699739322028875,0.0,0.0,0.0,0.0,0.048366607077999384,0.31699739322028875,0.14683651663978262,0.0,0.0,0.0,0.0,incumbent_only,0.4335693595998209,1.0,0.0125,261,True,"401,801,1601",1,224,1.8454376234211534e-05,3014,False
4.0,0.6,0.95,0.25,0.8,expanded_search,0.18429327539796686,0.2232232704407706,2.566393654472373,0.17687699586128855,1,0.0,True,0.21099132136594584,0.6383881432221603,0.15062053541189385,0.4136686083015261,0.04519191561736802,0.21947686952380063,0.6783373934426947,0.5327567112797821,0.8551390033968614,0.7371731015918674,1.783672561816652,0.023732094517370596,0.14830807865434253,0.7371731015918674,0.8928930817630824,0.0,0.8907794800535697,0.760905196109238,1.9319806404709945,0.1335572535050452,0.5203227723313253,0.006882569886364321,2.974031295767666,1.6080996158983245,expanded_search,0.6582361482439657,1.0,0.0125,1522,True,"401,801,1601",1,489,1.5803570942107825e-05,3092,False
4.0,0.6,0.95,0.25,0.8,core_arrivals,0.20244427409793653,0.2592912910498781,1.0,0.1967348780386462,1,0.0,True,0.5746280985139577,0.2561513128607486,0.16922058862529368,0.43447971970779353,0.11748127793729429,0.06601743854359604,0.617978436188684,0.5630983488454945,0.7098466451183091,0.8097770963917461,1.0371651641995123,0.018270067389729052,0.20018052163594202,0.8097770963917461,1.0371651641995123,0.0,0.0,0.8280471637814751,1.2373456858354543,0.12885909037040766,0.2654056165563075,0.0,1.206544282841419,0.0,fixed_arrivals,0.617978436188684,1.0,0.0125,264,True,"401,801,1601",1,291,2.405930119708799e-05,3092,False
4.0,0.6,0.95,0.25,0.8,incumbent_only,0.2978434720571091,0.4198984523566817,1.0,0.27758220489356433,1,0.0,True,0.3497339999213869,0.36747675465712765,0.28278924542148537,0.4708306290725675,0.005078971671032415,0.031096656746367194,0.5070062574899672,0.06277889643154828,0.36581336562675026,0.0,0.0,0.06483605492334324,0.4554119918819757,0.0,0.0,0.0,0.0,0.06483605492334324,0.4554119918819757,0.1548040059120529,0.0,0.0,0.0,0.0,incumbent_only,0.5070062574899672,1.0,0.0125,261,True,"401,801,1601",1,264,1.3077554064766517e-05,3092,False
6.0,0.6,0.95,0.25,0.8,expanded_search,0.15256641802898638,0.19332083629059,1.981874960691452,0.14649999831091845,1,0.0,True,0.25587242953750183,0.624105249520148,0.12002232094235019,0.49558093304080847,0.0550199124234893,0.19541461055006096,0.7460154560143587,0.6111327770552547,0.8898941891691053,0.9153985081739182,1.9815734365881479,0.029118814646726058,0.22474002230242343,0.9153985081739182,1.1599250177435398,0.0,0.821648418844608,0.9445173228206443,2.2063134588905715,0.12178091469115711,0.5175525958389148,0.0034713801291071053,3.1514125759720084,1.2936777117166807,expanded_search,0.7298444846179002,1.0,0.0125,1525,True,"401,801,1601",1,419,0.0010304495979566175,2949,False
6.0,0.6,0.95,0.25,0.8,core_arrivals,0.162570675193602,0.2202627261729563,1.0,0.1569956058902577,1,0.0,True,0.5417602487639717,0.3288193369770391,0.12942041425898934,0.5109511056166183,0.11194698798747545,0.08621888462081585,0.7091169782249096,0.6329232716910297,0.8031392266563381,0.9754240511616119,1.321576357037738,0.026760332656052557,0.3036821773569533,0.9754240511616119,1.321576357037738,0.0,0.0,1.0021843838176645,1.6252585343946913,0.12025577022819749,0.3144004310900801,0.0,1.7053516368942083,0.0,fixed_arrivals,0.7091169782249096,1.0,0.0125,266,True,"401,801,1601",1,210,0.00044887201189436343,2949,False
6.0,0.6,0.95,0.25,0.8,incumbent_only,0.245773095620673,0.3780805173416338,1.0,0.22698914270528378,1,0.0,True,0.3510487813448599,0.4317105852828465,0.21724063337229366,0.5610206293507928,0.005847703985686655,0.04302170963961409,0.6098900429760935,0.0862177496075706,0.515790976256401,0.0,0.0,0.09016297399386831,0.7252385982544801,0.0,0.0,0.0,0.0,0.09016297399386831,0.7252385982544801,0.15558665533090496,0.0,0.0,0.0,0.0,incumbent_only,0.6098900429760935,1.0,0.0125,261,True,"401,801,1601",1,267,0.00013987171139184795,2949,False
8.0,0.6,0.95,0.25,0.8,expanded_search,0.1315137136103544,0.17339387813756074,1.6334098469992757,0.1263640902257137,1,0.0,True,0.2969971247296184,0.6020504360119062,0.1009524392584754,0.5524556770937842,0.062146793404829835,0.17271849198218325,0.7873209624807973,0.6621209536384964,0.9077720645252637,1.0521097088828353,2.0825015638798963,0.03295758966170048,0.30099064263582104,1.0521097088828353,1.387151025100486,0.0,0.6953505387794103,1.0850672985445358,2.3834922065157174,0.11077698244023296,0.49498121406008994,0.0016754295915349952,3.2371451060806233,0.9641327188238067,expanded_search,0.7752693034954997,1.0,0.0125,1526,True,"401,801,1601",1,450,0.0008528996420013035,3015,False
8.0,0.6,0.95,0.25,0.8,core_arrivals,0.13586247267573892,0.1915902233474974,1.0,0.13068891601913107,1,0.0,True,0.5097033058137209,0.38548122336153773,0.10481547082474123,0.5603827862135714,0.1043091257973738,0.09996797752200592,0.7646598895329512,0.6737236456556538,0.8537576575681803,1.0868997814059114,1.5327217867799792,0.03311076260229023,0.3897683669015445,1.0868997814059114,1.5327217867799792,0.0,0.0,1.1200105440082015,1.9224901536815238,0.1094595738744104,0.3477481116623277,0.0,2.175332359247403,0.0,fixed_arrivals,0.7646598895329512,1.0,0.0125,266,True,"401,801,1601",1,264,0.0007300787665760478,3015,False
8.0,0.6,0.95,0.25,0.8,incumbent_only,0.20883448697211424,0.3438759667678196,1.0,0.1920632897509454,1,0.0,True,0.34018381011620547,0.48384417262292306,0.17597201726087136,0.6209609759415042,0.005892907570944531,0.0511839924566937,0.6780378759691424,0.10177587751536993,0.621523438569327,0.0,0.0,0.10733566221548063,0.9716011329079951,0.0,0.0,0.0,0.0,0.10733566221548063,0.9716011329079951,0.14850965405888203,0.0,0.0,0.0,0.0,incumbent_only,0.6780378759691424,1.0,0.0125,261,True,"401,801,1601",1,247,0.0005538986573611071,3015,False
12.0,0.6,0.95,0.25,0.8,expanded_search,0.10309331366583137,0.14609260822631093,1.250278141822366,0.0990359490331024,1,0.0,True,0.36122972654253116,0.56214148160608,0.07662879185138884,0.6236202562432787,0.07116349886040868,0.14219746626154092,0.8369812213652282,0.7208679926582165,0.925610252635927,1.2371197639899765,2.1466932226304967,0.03895070047419816,0.451743928254802,1.2371197639899765,1.7531112987157311,0.0,0.39358192391476554,1.2760704644641747,2.5984371508852986,0.09240155832414997,0.4519145690936476,0.00031209522684362995,3.4895275262075103,0.4613896727237572,expanded_search,0.8312138504561812,1.0,0.0125,1531,True,"401,801,1601",1,442,0.0011097686271613894,3042,False
12.0,0.6,0.95,0.25,0.8,core_arrivals,0.10266992391913209,0.15278113056302467,1.0,0.09832748897381438,1,0.0,True,0.45541708631466893,0.46830483299841846,0.07627808068691255,0.6215802839009359,0.09044518133374638,0.11689471240544923,0.8289201776401315,0.72021293926274,0.9052135228518564,1.232039087029585,1.833373566756296,0.04168737547504998,0.5227549592564188,1.232039087029585,1.833373566756296,0.0,0.0,1.273726462504635,2.3561285260127147,0.09096290666227361,0.3914735291213398,0.0,3.0565935273915814,0.0,fixed_arrivals,0.8289201776401315,1.0,0.0125,267,True,"401,801,1601",1,282,0.00021960931587095,3042,False
12.0,0.6,0.95,0.25,0.8,incumbent_only,0.16024890338210293,0.2906053504769667,1.0,0.1469802638308263,1,0.0,True,0.3079519092828151,0.5648287245442694,0.12721936617291557,0.6958188947407422,0.00530117429086494,0.060819909001484505,0.7619399780330917,0.11960000912307914,0.7481195809824994,0.0,0.0,0.1273789396922557,1.3788008318029479,0.0,0.0,0.0,0.0,0.1273789396922557,1.3788008318029479,0.13002831317285296,0.0,0.0,0.0,0.0,incumbent_only,0.7619399780330917,1.0,0.0125,261,True,"401,801,1601",1,258,0.00036780727337182295,3042,False
16.0,0.6,0.95,0.25,0.8,expanded_search,0.08340704657238658,0.12667275729736283,1.0497017619337472,0.07984165906307647,1,0.0,True,0.3953087500111208,0.544026701448564,0.060664548540315076,0.6610994610157119,0.07559348145243491,0.12987998263006267,0.8665729250982095,0.7484591067582987,0.9344200812966602,1.3345127451581853,2.1250476898238384,0.04563696011916943,0.5994380573988654,1.3345127451581853,2.026764116757805,0.0,0.09828357306603319,1.3801497052773548,2.7244857472227038,0.07789763807947286,0.4301558060934099,1.4316909527634063e-05,3.9504384872250946,0.11053296658917458,expanded_search,0.8651912630158448,1.0,0.0125,1525,True,"401,801,1601",1,454,0.0004796825025135121,3034,False
16.0,0.6,0.95,0.25,0.8,core_arrivals,0.08786796564403572,0.13876108655815966,1.0,0.08475592778540751,1,0.0,True,0.48534584490026395,0.4504324837229038,0.06422167137683234,0.677107500156839,0.08719645085115958,0.10010405576748455,0.8644080067754831,0.7644239611133009,0.9456028446159478,1.4058874503045715,2.2201773849305546,0.03983408459044107,0.6912660322912276,1.4058874503045715,2.2201773849305546,0.0,0.0,1.4457215348950125,2.9114434172217822,0.08104838085594636,0.39540096274388636,0.0,3.518893852772736,0.0,fixed_arrivals,0.8644080067754831,1.0,0.0125,265,True,"401,801,1601",1,197,0.0,3034,False
16.0,0.6,0.95,0.25,0.8,incumbent_only,0.12994809056624188,0.2517574341038874,1.0,0.11918690431269494,1,0.0,True,0.2769741216395627,0.6234547384799661,0.09957113988047124,0.7408259614616197,0.004605658819678626,0.06580269596890555,0.8112343162502039,0.12867756748326076,0.8167497880001308,0.0,0.0,0.13774318404540084,1.6969027813272637,0.0,0.0,0.0,0.0,0.13774318404540084,1.6969027813272637,0.11343373359750446,0.0,0.0,0.0,0.0,incumbent_only,0.8112343162502039,1.0,0.0125,262,True,"401,801,1601",1,331,0.000673668127461613,3034,False
0.5,0.8,0.4,0.25,0.8,expanded_search,0.2997964358604722,0.4135210399337737,4.0,0.28091023386229724,1,0.0,True,0.28912303482081203,0.6038379370970846,0.10703902808210337,0.091752808464107,0.025628095887545183,0.17973032328811206,0.2971112276397642,0.14568277705718446,0.4891876967940616,0.1498982179302361,0.618708746534214,0.007554480799269992,0.053044322428590585,0.1498982179302361,0.20676051996688685,0.0,0.4119482265673272,0.1574526987295061,0.6717530689628046,0.10951264695643778,0.25368675278766334,0.01329526974488584,0.8227698627743636,0.5511084736983124,expanded_search,0.2902223717185353,1.0,0.0125,1521,True,"401,801,1601",1,430,0.0006266093757625324,2969,False
0.5,0.8,0.4,0.25,0.8,core_arrivals,0.32273585300369656,0.4458555487628889,1.0,0.31177955417284936,1,0.0,True,0.6178017804939938,0.2630660262417424,0.1191321932642638,0.09776071068774139,0.05468455160954932,0.036832956751324426,0.18927821904861514,0.15274235568561115,0.24161049935050338,0.16136792650184828,0.22292777438144445,0.00438251953233888,0.05363039783601582,0.16136792650184828,0.22292777438144445,0.0,0.0,0.16575044603418715,0.27655817221746026,0.06562172990880989,0.09175748235128413,0.0,0.25523296046847277,0.0,fixed_arrivals,0.18927821904861514,1.0,0.0125,259,True,"401,801,1601",1,263,0.0002412500598719114,2969,False
0.5,0.8,0.4,0.25,0.8,incumbent_only,0.4020586729039488,0.5834775143399634,1.0,0.37582310071289216,1,0.0,True,0.4364162890819089,0.3954824881540657,0.1681012227640253,0.10243452394012031,0.0022574820486223326,0.015619468188003546,0.12031147417674619,0.010439356571819335,0.0797056969278836,0.0,0.0,0.010494228876422663,0.08306176545082851,0.0,0.0,0.0,0.0,0.010494228876422663,0.08306176545082851,0.05120593746513458,0.0,0.0,0.0,0.0,incumbent_only,0.12031147417674619,1.0,0.0125,259,True,"401,801,1601",1,236,5.583197885475344e-06,2969,False
0.75,0.8,0.4,0.25,0.8,expanded_search,0.275383413353726,0.38962149516112515,4.0,0.2590149113712031,1,0.0,True,0.28995468790260487,0.6150352687073205,0.09501004339007475,0.12793627091473872,0.03365977348249301,0.22286936806513002,0.38446541246236177,0.19455363230280961,0.6073075077078727,0.2065375600152945,0.8563644854833756,0.009821101189513761,0.07836395027395325,0.2065375600152945,0.29221612137084385,0.0,0.5641483641125318,0.21635866120480826,0.9347284357573289,0.131335566701721,0.35000127374708356,0.015991461787842276,1.2306960059991146,0.8257037362162056,expanded_search,0.3741441157596592,1.0,0.0125,1518,True,"401,801,1601",1,438,0.00043363806074459,2909,False
0.75,0.8,0.4,0.25,0.8,core_arrivals,0.3041372407150966,0.4303739806034227,1.0,0.2934010195696391,1,0.0,True,0.609309874871918,0.28142388093805476,0.10926624419002719,0.13744816261303341,0.07113524188279628,0.0523312488088329,0.26091465330466257,0.20906909242148417,0.33299935234690353,0.22810293053632247,0.322780485452567,0.006441732687274516,0.08218377662027017,0.22810293053632247,0.322780485452567,0.0,0.0,0.234544663223597,0.40496426207283714,0.08595998896212806,0.12833679983361357,0.0,0.3730490482444844,0.0,fixed_arrivals,0.26091465330466257,1.0,0.0125,262,True,"401,801,1601",1,193,0.00043071692248197735,2909,False
0.75,0.8,0.4,0.25,0.8,incumbent_only,0.3871527085317527,0.5737474766625568,1.0,0.36153722402418625,1,0.0,True,0.43624256283750046,0.40582547192356305,0.15793196523893646,0.14555130065808253,0.0031091436762713653,0.02267220568947961,0.1713326500238335,0.015251785914804012,0.11955353324551561,0.0,0.0,0.015369290704539875,0.12732615158302232,0.0,0.0,0.0,0.0,0.015369290704539875,0.12732615158302232,0.07056241448029235,0.0,0.0,0.0,0.0,incumbent_only,0.1713326500238335,1.0,0.0125,259,True,"401,801,1601",1,238,9.982966887539524e-05,2909,False
1.0,0.8,0.4,0.25,0.8,expanded_search,0.2563124472545448,0.36922977797083795,4.0,0.24197434960347058,1,0.0,True,0.2883869446106166,0.6254503764833242,0.08616267890605912,0.1598360694642419,0.03955572613991045,0.2509295510413598,0.45032134664551215,0.23492615880463857,0.6871579310764528,0.2563124472545448,1.0602524452166855,0.011470478120859351,0.10180434269389389,0.2563124472545448,0.36922977797083795,0.0,0.6910226672458475,0.2677829253754041,1.1620567879105794,0.1437572615111016,0.4303291688494841,0.01747547663337451,1.6290556654841741,1.0955103900857464,expanded_search,0.4366274667694403,1.0,0.0125,1518,True,"401,801,1601",1,438,0.00015556647379361133,2950,False
1.0,0.8,0.4,0.25,0.8,core_arrivals,0.2877033603814309,0.4154275392022121,1.0,0.27728387280004524,1,0.0,True,0.6001183407244393,0.29890429100680727,0.10097736826875355,0.17249022678877726,0.08300886563677976,0.06599264149148264,0.32149173391703967,0.2562415422680657,0.40900189754896665,0.2877033603814309,0.4154275392022121,0.008335590065108534,0.1105149331217335,0.2877033603814309,0.4154275392022121,0.0,0.0,0.29603895044653944,0.5259424723239456,0.10092310812549898,0.16023027184163066,0.0,0.4852981818876431,0.0,fixed_arrivals,0.32149173391703967,1.0,0.0125,262,True,"401,801,1601",1,221,0.0007372435982769265,2950,False
1.0,0.8,0.4,0.25,0.8,incumbent_only,0.37289241220742064,0.5640800618961654,1.0,0.3479167632319921,1,0.0,True,0.43531777835536833,0.41602654458608174,0.14865567705854996,0.1842707660149498,0.0038135145495372834,0.029256765865163164,0.21734104642965024,0.019782231433666756,0.15880404092813435,0.0,0.0,0.019980519180342826,0.17293063893133867,0.0,0.0,0.0,0.0,0.019980519180342826,0.17293063893133867,0.08663835937809174,0.0,0.0,0.0,0.0,incumbent_only,0.21734104642965024,1.0,0.0125,259,True,"401,801,1601",1,251,0.00021910716124462493,2950,False
1.5,0.8,0.4,0.25,0.8,expanded_search,0.2286557466180025,0.33678364788243437,4.0,0.21732405562074525,1,0.0,True,0.28348286453335325,0.6424076358445757,0.07410949962207106,0.21457622174847898,0.04733995088706756,0.28092129209031885,0.5428374647258654,0.29993469058301847,0.7854158689165218,0.34298361992700377,1.3957018872946065,0.013598029196708708,0.14335151071402696,0.34298361992700377,0.5051754718236515,0.0,0.890526415470955,0.3565816491237125,1.5390533980086336,0.15449833552333497,0.5533380782238498,0.018456341192021018,2.382783504225259,1.6095241571198697,expanded_search,0.522718412761867,1.0,0.0125,1519,True,"401,801,1601",1,458,0.0005263807750142124,2997,False
1.5,0.8,0.4,0.25,0.8,core_arrivals,0.25891487077423564,0.38772656842006353,1.0,0.24914133325716184,1,0.0,True,0.581147135552534,0.3315097035326402,0.08734316091482575,0.23108881276978643,0.09773147595663882,0.08903779886474279,0.41785808759116805,0.3297473520486667,0.5266367121303166,0.38837230616135343,0.5815898526300953,0.01172824502048856,0.16630228219548204,0.38837230616135343,0.5815898526300953,0.0,0.0,0.400100551181842,0.7478921348255774,0.11965878277705179,0.21343556618866766,0.0,0.6981774391826925,0.0,fixed_arrivals,0.41785808759116805,1.0,0.0125,260,True,"401,801,1601",1,228,0.0002552044667337716,2997,False
1.5,0.8,0.4,0.25,0.8,incumbent_only,0.3470582848409207,0.5455207815961857,1.0,0.3234452862884367,1,0.0,True,0.4314671296639122,0.43565030333837196,0.13288256699771597,0.2509948358643947,0.00484518423280238,0.04096426907515581,0.2968042891723529,0.02793791029351894,0.2339367910000534,0.0,0.0,0.028335598262980804,0.2664905943692988,0.0,0.0,0.0,0.0,0.028335598262980804,0.2664905943692988,0.11113825865199536,0.0,0.0,0.0,0.0,incumbent_only,0.2968042891723529,1.0,0.0125,259,True,"401,801,1601",1,272,0.0002894186730652004,2997,False
2.0,0.8,0.4,0.25,0.8,expanded_search,0.20948251137864973,0.311832398099676,3.922410628870887,0.20020734512055394,1,0.0,True,0.2786559149783504,0.6550955470721684,0.06624853794948107,0.26083746794249624,0.05194899046570014,0.2913263599336301,0.6041128183418265,0.35196157643984366,0.8395789536058249,0.41896502275729947,1.6513532954569006,0.014840266012953275,0.1786000847665953,0.41896502275729947,0.623664796199352,0.0,1.0276884992575486,0.43380528877025276,1.829953380223496,0.1563682902803358,0.6348433658736152,0.01775996609356502,3.017279494462935,2.028100507007277,expanded_search,0.5787615620042356,1.0,0.0125,1522,True,"401,801,1601",1,469,0.00026043976387035705,2955,False
2.0,0.8,0.4,0.25,0.8,core_arrivals,0.2351355893634156,0.3628902145152684,1.0,0.22601646539183656,1,0.0,True,0.5621500882992666,0.3609945939171206,0.07685531778361268,0.2781557816141521,0.10512322849840032,0.10739336748262143,0.4906723775951739,0.3842176938902827,0.6112342989021016,0.4702711787268312,0.7257804290305367,0.014590598354526474,0.21899799859749092,0.4702711787268312,0.7257804290305367,0.0,0.0,0.4848617770813577,0.9447784276280277,0.12909453809672708,0.2561867748852137,0.0,0.8986049653417734,0.0,fixed_arrivals,0.4906723775951739,1.0,0.0125,262,True,"401,801,1601",1,237,0.000244773213976035,2955,False
2.0,0.8,0.4,0.25,0.8,incumbent_only,0.32412305616972464,0.5278317935191037,1.0,0.3018783557421467,1,0.0,True,0.4258256536919257,0.45428452792896445,0.11988981837910974,0.30633867205132315,0.005502146012387379,0.050931278405740084,0.3627720964694506,0.034965590421072654,0.3033871680869052,0.0,0.0,0.03559152068412468,0.3615255004431312,0.0,0.0,0.0,0.0,0.03559152068412468,0.3615255004431312,0.1279579470163995,0.0,0.0,0.0,0.0,incumbent_only,0.3627720964694506,1.0,0.0125,259,True,"401,801,1601",1,205,0.00024969908177568945,2955,False
3.0,0.8,0.4,0.25,0.8,expanded_search,0.17966026814642833,0.2706612617328167,3.0376714190234697,0.17249602457176738,1,0.0,True,0.27044814071773104,0.674800071342992,0.05475178793927697,0.3314042763733835,0.05641028420611561,0.2888476683224458,0.6766622289019448,0.4266018712795917,0.8754719073002848,0.538980804439285,1.8476273751702545,0.01719418457918627,0.23559656918651836,0.538980804439285,0.81198378519845,0.0,1.0356435899718046,0.5561749890184713,2.083223944356773,0.14785474230153742,0.680864839483589,0.012161648984875777,3.4033853865129715,2.016889291195742,expanded_search,0.6514511127619981,1.0,0.0125,1522,True,"401,801,1601",1,470,0.0008110450091944887,3020,False
3.0,0.8,0.4,0.25,0.8,core_arrivals,0.1984116072159713,0.3209727105620338,1.0,0.19046365074673122,1,0.0,True,0.526066589838252,0.41205264660464097,0.061880763557107026,0.3488998715333757,0.10930487627457824,0.1344682042084986,0.5926729520164525,0.45898588893376463,0.7208873667557998,0.5952348216479139,0.9629181316861014,0.01907509552617617,0.3132217435567263,0.5952348216479139,0.9629181316861014,0.0,0.0,0.61430991717409,1.2761398752428277,0.13407376443577582,0.3213663505135729,0.0,1.2740274297063747,0.0,fixed_arrivals,0.5926729520164525,1.0,0.0125,259,True,"401,801,1601",1,272,0.0005827001846615554,3020,False
3.0,0.8,0.4,0.25,0.8,incumbent_only,0.28542452958152753,0.49475220509678575,1.0,0.26574272672017857,1,0.0,True,0.41102449340299707,0.4891174295298005,0.09985807706720244,0.3926048055410796,0.006105809689098847,0.06658828004314359,0.4652988952733221,0.046138052254395136,0.42283249314894683,0.0,0.0,0.04723632686723752,0.5496227481038574,0.0,0.0,0.0,0.0,0.04723632686723752,0.5496227481038574,0.1467464881761827,0.0,0.0,0.0,0.0,incumbent_only,0.4652988952733221,1.0,0.0125,259,True,"401,801,1601",1,237,5.5783844707613106e-05,3020,False
